review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
2424,1,"Have used the Kindle app on iPad and iPhone for many years, but found myself charging constantly. I read 4-5 books a week and Paperwhite’s battery will get me through about 3 books.  Love how light it is, plus the ability to read in sunny or in poor lighting conditions.  Well worth the price!",5,2018-07-26,,True,,Love how light it is,,
2425,1,"It's okay. There's a weird yellowish spot in the top right corner. I'm not sure if it came that way and just took me a couple of days to notice or if I somehow pushed on it and damaged part of the screen? It can still be read, but I wouldn't think something with a touch screen should have been so easily damaged that I can't even tell how or when I did it. I'll use it for now but will go back to my super cheap fire next time. It loses battery way faster and is heavier but at least I don't have to worry about it being so delicate.",2,2018-07-26,,True,,"After a few days use, weird yellow shadow in one corner.",,
2426,1,My forth one. That says it all.,5,2018-07-26,,True,,Five Stars,,
2427,1,"I wanted a light weight device specifically for e books. I wanted to be able to read pool side and in bed. This product is perfect for my needs. I love my Kindle Fire, but find the Paperwhite easier on the eyes for prolonged reading.",5,2018-07-26,,True,,This product is perfect for my needs,,
2428,1,lightweight and easy to hold.,5,2018-07-26,,True,,Easy start up!,,
2429,1,"I love my Kindle paperwhite. I use it every single day. I can think of nothing I dislike about. This my third, or fourth Kindle. There was nothing wrong with the last two I just wanted to upgrade.",5,2018-07-26,,True,,The convince of reading at night without having a light on.,,
2430,1,I love it's responsiveness.  I only wish it came with the AC adapter.,5,2018-07-26,,True,,This is the best reader overall.,,
2431,1,I will not leave home without my Kindle,5,2018-08-22,,True,,Easiest Way To Read Great Books,,
2432,1,The Kindle Paperwhite is light and easy to use. I do like the back light makes reading in bed better.,5,2018-08-22,,True,,Light,,
2433,1,excellent,5,2018-08-22,,True,,excellent,,
2434,1,Good cost-benefit ratio.,5,2018-08-22,,True,,Five Stars,,
2435,1,This thing is lightweight and it’s totally worth it to get the backlit version. Being able to read in dark or low light is a huge benefit.,5,2018-08-22,,True,,Good value,,
2436,1,"Llevo más de un mes con mi Amazon Kindle y simplemente me encanta. Pensé al principio en devolverla porque soy una persona más de leer libros en físico, pero me han resultado muy útiles las herramientas que la Amazon Kindle ofrece. La batería no me dura mucho debido a que leo más de cuatro horas al día; sin embargo, me dura todo un día y algo más tras usarla excesivamente.<br />Muchas personas se quejan de que la Kindle no trae cargador, pero lo cierto es que trae un cable que puedes conectar donde sea para que cargue. NO es necesario comprar el adaptador que Amazon te ofrece por veinte dólares.<br />Algunos libros en línea son más caros que su edición física. Opino que no hace sentido porque no se está gastando papel. Por eso cada vez que compro un libro en línea, lo devuelvo al instante con un sentimiento de culpa, pensando que lo puedo encontrar en otro lugar y a un mejor precio. No termino leyendo nada.<br />One Drive fue mi solución. ¡Libros gratis en mi Amazon Kindle! Es cuestión de conseguirse una tarjeta de la biblioteca, buscar un libro, leerlo, y devolverlo a la biblioteca digital para que otros también lo puedan leer.<br />Simplemente increíble.<br /><br />Estoy encantado con este producto; no obstante, una de las razones por las cuales lo compré fue el creer que los libros me saldrían más baratos que en físico. Algunos sí, otros no. Insisto, creo que todos deberían de ser más baratos.",5,2018-08-21,,True,,¿Qué es mejor que miles y miles de libros que están destinados a coger mucho polvo? Una Kindle.,,
2437,1,"Wasn’t sure about transitioning from a traditional book to an e-reader but I love it.  Easy and light to hold, and the paperwhite is easily readable under any lighting conditions.  Highly recommend this Kindle!!!",5,2018-08-21,,True,,Love this!!!,,
2438,1,I couldn't use the Kindle for my kid. Half of the time the books available don't render with the correct font as they are not compatible. My child has glasses.,1,2018-08-21,,True,,Very confusing for parents to allow kids,,
2439,1,"I love my paper white. It’s easy to use, light weight,  and I can read without an issue during the few sunny days we have in WA. My Apple products do not compare to the reading experience on the kindle.  Doing one thing right is the way to go.",5,2018-08-21,,True,,Very Handy,,
2440,1,Catch up only reading,5,2018-08-21,,True,,Easy to use,,
2441,1,"Love this! Got it on the Prime Day Deals day. Dont get me wrong, I love my Kindle Fire as well, but the Paperwhite is thin, lightweight, and just for reading. No distractions from other apps.  I can slip it in my purse and take it everywhere. The Fire is a bit heavy and is more of good use for a &#34;tablet&#34;. The paper white holds like a book, has great resolution, and keeps me buried in a book for hours. If you LOVE to read, this is the device for you!!!",5,2018-07-20,,True,,Perfect for this bookworm!,,
2442,1,"Five star product for reading books, here are the negatives that reduce my rating-<br /><br />The screen clicks and updates like a lagging 90s website until you get to actual book reading, at which point the device works and looks amazing.<br /><br />You need to pay 20 bucks to remove ads. This is the worst part about the device. I thought I was buying portable freedom from the outside world.  The fact the device comes with ads is probably listed in the description somewhere.  On quick glance I didn’t see this mentioned... it seems I was too wrapped up in the glory of prime day to do my due diligence.<br /><br />For the negatives I doc two stars.",3,2018-07-19,,True,,"Does the Job, But Comes With Ads... Really??",,
2443,1,Kindle seems to work okay but I was not aware that it would come with ads.  I had to pay an extra $20 to get rid of the ads that appear at the bottom of the screen.  It says the lower price on Prime Day was because of the ads.  I was not paying attention because I had no idea they'd do this.  I am considering returning the device.,1,2018-07-19,,True,,You pay extra to get rid of ads.,,
2444,1,"I received my Kindle Paperwhite E-reader last night! Charged up the Kindle and found that both books that I ordered were already in my Library. I started to read one of the books and noticed that there is a slight gray shadow at the bottom of the screen - apparently these readers tend to do this. I am not too happy about that, but after I change the font and size it doesn't affect reading. (I like that there are other fonts! And I immediately changed it to one without serifs.)  The Kindle is lightweight, easy to hold and read. I am always going to be a fan of the book, I like turning pages and enjoy the front cover art.  That being said, there are times where I do not want to carry a tote bag just to bring a book to work or to the park. And you can't carry around a library of books to choose, like you can in the Kindle! So it is really a 4.5 !",4,2018-07-19,,True,,Easy Reading Kindle Paperwhite E-reader,,
2445,1,"This new model is 1/8&#34; smaller than my old one, so guess what, I get to buy a new case too. Ugh.",4,2018-07-19,,True,,"This new model is 1/8"" smaller than my old one ...",,
2446,1,I really like the light. I was stunned when I opened the box and it is so small. I had the 2nd kindle that was a perfect size.  I have tablets but you can’t read them in the sun. I would still be using my original Kindle if I hadn’t leaned on it and cracked it so I ordered a new one. Never imagined it being so small where you have to constantly keep turning the page.,2,2018-07-19,,True,,Size,,
2447,1,"I have not figured out how to use my Paperwhite. But, the Anazon Custoner Support system is amazing, so I give 4 stars.<br />Operator error?",4,2018-07-19,,True,,Upgrade rating,,
2448,1,"This thing is incredible. It's not stressful on the eyes like normal phone displays and monitors, and they managed to make it just about as responsive now and higher resolution. It's like paper with a backlight. This might really be the best way to build a library and to read. It's lighter than a book so you can change position more and lay on your back without your arms getting as tired. I love this thing and I'm very glad that this kind of display is here to stay.",5,2018-07-19,,True,,Their best version yet.,,
2449,1,"I got this particular model with the backlight to replace my kindle 3, which still worked great but I wanted the backlight and on screen keyboard. Love it so far, no issues. Charges quickly and holds a charge very well. Easy to use and I love the instant dictionary feature when you click on a word in the book.",5,2018-07-19,,True,,Backlight is worth it,,
2450,1,ABSOLUTELY LOVE IT!!,5,2018-07-19,,True,,Five Stars,,
2451,1,"I love this Kindle much better, not costly",5,2018-08-02,,True,,Five Stars,,
2452,1,Very to use and simple. Very handy.,5,2018-08-02,,True,,Great product!,,
2453,1,This is my fifth Kindle...I always break them...but I always buy another. Great device for reading.,5,2018-08-02,,True,,Great device for reading,,
2454,1,"Features such as the backlit page, more convenient use of the dictionary, easier page turning and other features make me so glad I upgraded from my old Kindle 3G -- no more keyboard and having to use an up or down arrow to navigate. What a welcome change; I should have done it sooner!",5,2018-08-02,,True,,easier page turning and other features make me so glad I upgraded from my old Kindle 3G -- no ...,,
2455,1,Within 2 days of barely using it I have gotten a scratch on it which is terribly obvious with the backlight shining through it. Don't expect it to be as sturdy as an Ipad which I had dropped multiple times over several years.,2,2018-08-02,,True,,... I have gotten a scratch on it which is terribly obvious with the backlight shining through it,,
2456,1,This device has made reading so much easier for me.  I typically read for a few hours at night and having a back-lit screen is really great.  It is super easy to get new books as they are beamed straight to the device.  Love Love Love this little bugger.,5,2018-08-02,,True,,Fantastic little device!,,
2457,1,Love it,5,2018-08-02,,True,,Great reading device,,
2458,1,"At first, I was concerned that hte display was not as &#34;bright white' as my previous model.  However, as I used it I became comfortable with the new display.  It is faster and a bit more responsive as well.  I highly recommend it!",5,2018-08-02,,True,,as I used it I became comfortable with the new display,,
2459,1,"I don’t even know if I need to write a review!<br />This kindle for the price, is so amazing! I love this device so much, if you are a reader, and want to save money on books, this is the device for you, and I don’t mean jus this exact device, and kindle! This has made reading so much more bearable for me, I suffer from headaches, and reading books doesn’t make it anymore better, but with this, you can adjust the Readimg style, and make it so much easier on yourself. And yeah sure you can have the kindle app on your phone, but with the back lit display that the phones have, it can really bother the eyes. But not with this device!<br /><br />It’s such a good peace of technology to have, and with the payment plans that amazon has to offer, you just can’t pass it up! Go for it!",5,2018-08-02,,True,,One of my most favorite devices I own!,,
2460,1,I am hooked on reading now that I can read without glasses on,5,2018-08-02,,True,,Five Stars,,
2461,1,Love it works great,5,2018-10-11,,True,,Luvit,,
2462,1,I have been using the Kindle Paperwhite for years now and when you have a great deal it is a no-brainer to buy one.<br />I use it to read while charging my other Paperwhites and also have  a spare if one of the others act up.<br />Thanks a bunch!,5,2018-10-11,2.0,True,,Best Reader Ever,,
2463,1,"I am an avid reader but resisted the e reader for years even though my friends had all switched over.  I finally made the move and I am very happy.  Lightweight, easy to use, books download instantly (I tend to buy books from my desktop computer at home and they automatically download to my Paperwhite at home which is connected to my wifi) - holy convenience!<br /><br />Adjusts to the lighting in your environment.  I have traveled with it and read several books so far - zero issues.  I'm sure I should have made this move sooner.",5,2018-10-11,,True,,"I am late to the e-reader game, glad I finally caught up with all of you!",,
2464,1,"This is my third Kindle. The previous kindle survived all sorts of traumas, but didn't survive being tossed into a pool by my 3 yr old grandson.The new Paperwhile seems to hold a charge longer and has improved resolution. I am very pleased!",5,2018-10-11,,True,,My replacement Paperwhite Kindle,,
2465,1,"I received this as a gift to replace a previous Kindle I, unfortunately, left on a plane.  It's great to be back reading again. Small, lightweight and easy to read at night or during the day. Have yet to try it outside in the sunlight nut just from my experience it looks like it will handle that with ease. Definitey needs a cover which I will be ordering",5,2018-10-11,,True,,Clear easy reading,,
2466,1,easy to set up and operate,5,2018-10-11,,True,,previous kindle only lasted 11 months would only hold charge for 2 houres,,
2467,1,These Kindles are so reliable. Only reason I needed a new one was that the old one seems to have ended up in a hotel or on an airplane. And. how do you live without it?,5,2018-10-11,,True,,Works perfectly,,
2468,1,I don't go anywhere without my favorite Kindle.,5,2018-10-11,,True,,"Hands down,  Kindle is the best.",,
2469,1,"The Paperwhite is easy to use, easy on, easy off, easy to read, and totable.",1,2018-10-11,,True,,Easy reading,,
2470,1,Took me a bit of time to figure out.  Memo:  don't drop your kindle. They break,5,2018-10-11,,True,,My first kindle died,,
2471,1,Great product. I've already been through several books. It's great for travel to have so much content at your fingertips.,5,2018-07-28,,True,,Great product that met all expectations,,
2472,1,I love reading ebooks with this kindle reader. Now it becomes my go-to guy for books.,5,2018-07-28,,True,,Five Stars,,
2473,1,Love the backlit display and that I can read even in bright sunlight.,5,2018-07-28,,True,,Love it,,
2474,1,The product was good. The special offers were a scam that I fell for. There were none. Very misleading. Even the guy (that spoke broken English)  that I complained to said it did look misleading to him and he was sorry it happened to me.,4,2018-07-28,,True,,The product was good. The special offers were a scam that I ...,,
2475,1,Simple e reader. Less strain on my eyes than a tablet. Only issue is they are easy to loose on planes...,5,2018-07-28,,True,,Simple and easy on the eyes,,
2476,1,Excellent for anybody who loves reading.,5,2018-07-28,,True,,Worth it,,
2477,1,I like how it turns on really fast and reading outside in the sun is great. I had a Nook that I loved but died. I got this on Prime Day and it was a great price.,4,2018-07-28,,True,,Great reading outside.,,
2478,1,i replaced my first PaperWhite (2013) only because it isn't holding the charge as long as it use to.  LOVE my Kindle,5,2018-07-28,,True,,LOVE my Kindle,,
2479,1,"I’ve owned kindles since the keyboard kindle. I also have a Fire HD8, but I prefer reading  books on the e-ink screen. I still use my Fire as a tablet and to read magazines, but the Paperwhite is far superior for reading books. It’s lightweight, easily held with one hand, and can slip into a smaller purse. I goes with me everywhere. Great battery life too, even with using the light.",5,2018-07-28,,True,,The best Kindle yet.,,
2480,1,Great battery life; responsive display; intuitive graphics.,5,2018-07-28,,True,,Excellent Value,,
2481,1,Love my new Kindle—use it exclusively for reading though I have a Fire HD8 which is also amazing.  Have vision issue with one eye that makes reading a regular book difficult; Kindle screen reduces problem with eye and I’m enjoying reading again!,5,2018-07-17,,True,,Enjoying reading again!,,
2482,1,"If you're thinking, do I really need this because I have my iPad and I can just read from there? WRONG. This is SO much better than reading off the iPad or just a regular book.  I come across words all the time I don't know, and with a simple click, I can look up the definition and BOOM, my vocabulary has already expanded. Super light and easy to carry around. Don't have to worry about getting sand on it at the beach, or lugging around a heavy book. This is a life-changer in the book world.",5,2018-07-17,2.0,True,,A must get. Far exceeds the iPad or any other reading device.,,
2483,1,"It is insane what a great, durable product this is. in the past 6 years, I've had 2. I have this thing with me more than my phone. no joke. it's great because when you want &#34;screen free&#34; time, this doesn't really count as a screen. It looks just like a page of paper, but you can read it in the pitch dark. Go read in a windowless room for an hour and you'll see what i mean. after your eyes adjust, you can turn the LED's down to the lowest setting and it feels like you're reading a lightly glowing piece of paper.<br />so, when people complain that they can't see themselves turning their reading time into screen time, it's obvious to me they've never spent any real time with the kindle. i feel zero headache or guilt reading on the paperwhite for long periods. Whereas I hate my phone and laptop with a passion. even now I cannot wait to get off this freaking thing.<br />My first one only stopped working (after a year of college, a year abroad and two years beach bumming in Hawaii) because it got swept away in a rogue wave. I fished it out of about a foot of water and it worked just fine after drying out, but then on the next charge it crapped out. Actually, the same thing happened to my current paperwhite too. It still works somehow. It is starting to get a bit sluggish, but besides that, these are tremendous products. I believe I bought my 2nd one in 2016. So after 2 years and a salt water wash it has begun getting sluggish. I probably read, on average, one book a week.<br />great job amazon. please never change this product.",5,2018-07-17,5.0,True,,great job amazon,,
2484,1,I am thinking salvage this product. To get at least half of my money.,3,2018-07-17,,True,,Three Stars,,
2485,1,"I was on the fence for a long time since I always loved physical books, and was afraid that reading on a screen would be bad for my eyes after long reading sessions, but some months have passed since I got this item and I have to say is wonderful! So easy to pick up and put down if you don't have too much time to read, the X ray function on the kindle app really helps you in case you get lost and forgot the name of a minor character or definition. The technology on the screen really makes reading really easy on your eyes, and the texture is just amazing.",5,2018-07-16,3.0,True,,Great for improving your reading rates!,,
2486,1,I really love my paperwhite. I do have one problem....The adaptor cord split away and frayed. you can see the wires inside the outside cover that wraps the wires within.,5,2018-07-16,,,,I really love my paperwhite,,
2487,1,"The one star isn't because it is a terrible device or anything.  I actually love it and use it constantly.  The one star is because it will no longer register to my Amazon account and after multiple attempts to get the issue resolved through support I am still stuck with a half functioning kindle.  No 3g, WI-fi works but again it will not connect to my amazon account.  I have workarounds but its annoying that one of the major selling points of this device, being the 3g/amazon connectivity, is no longer accessible.  Other than than the device works fine.  Its easy to read on, lightweight and the charge lasts forever but be warned this is a possibility.",1,2018-07-16,5.0,,,The one star isn't because it is a terrible device or anything,,
2488,1,Seems to work good.  No complaints.,5,2018-07-16,,True,,Nice product,,
2489,1,"Kindle seems to be selling nothing but crap for its e-reader now. My original Kindle from 2012 died. The 2012 Kindle ran 10-14 days on a charge. I loved it. To replace it, I ordered a Kindle Paperwhite. It ran only a single day on a full charge, and also it kept stopping to re-charge itself 3-4 times a day. I called Amazon about this, and they sent me a replacement Kindle Paperwhite, the one in this order. This replacement Kindle also runs only 1 day on a charge, but it doesn't continually reboot itself. That itself is an improvement I guess. My reading habits haven't changed, but to go from 10-14 days reading on a single charge with my original Kindle to 1 day reading on a single charge for 2 successive Kindle Paperwhites is abysmal. If I didn't have almost 700 e-books on my device, I'd certainly switch to a different e-reader maker. If I could give it zero stars, I would.",1,2018-07-16,14.0,True,,You're not going to like this e-reader,,
2490,1,Love it! I was constantly using my phone to read books. Battery in my phone would last for a few hours. Although the ad says the battery lasts for weeks. I find the battery only lasts about a week and a half.,5,2018-07-16,2.0,True,,Love it!,,
2491,1,"I love it. Wish I had bought it before I have a series of severe surgeries over the last 2 years.<br />Would not have had to find people to run to library every week for me. Do not have to worry about turning on bedside light or heavy book falling on my face as I fall asleep reading. Cannot say enough good things about it. I do have to charge it about every 4 to 5 days, not once every few weeks but that could be because I am reading a book every day or two since I am confined to bed.",5,2018-03-21,,True,,I love it. Wish I had bought it before I ...,,
2492,1,I wanted a device dedicated just to reading in this fits it perfectly. Easy to see in direct sunlight as advertised very happy with purchase,5,2018-03-21,,True,,Easy to see in direct sunlight as advertised very happy ...,,
2493,1,Very difficult to get books + turn pages on.. Not at all as easy to see & use as my initial Kindle which died after having read & stored around 270 books. returned on 3/19.,2,2018-03-21,,True,,Not at all as easy to see & use as my initial Kindle which ...,,
2494,1,I was replacing a Kindle that no longer worked.  I am as pleased with this one as with it's predecessor.,5,2018-03-21,,,,I am as pleased with this one as with it's predecessor,,
2495,1,"I love my Kindle. I especially like the way I can read a book with the Kindle app on my phone if I'm not at home and have a few free minutes, and the page I read to will sync up with the Kindle next time I turn the Kindle on at home.  (It only syncs over wi-fi, though. I understand why, but there have been a few times I would have liked to have been able to manually sync over data. Mainly if I'm away from home and haven't opened the Kindle app in a while and it doesn't know where I last read to in my Kindle. Oh well, nothing in life is perfect.)",5,2018-03-21,,True,,I love my Kindle,,
2496,1,This is my third Kindle...I love the Paperwhite because you can read it anywhere!  I love the size as it easily fits in my purse<br />Where the iPad is too large to carry comfortably.  If I have an appointment and will probably have some wait time I have my reading with me!,5,2018-03-21,,True,,I love the Paperwhite because you can read it anywhere,,
2497,1,"I bought this product about five years ago and I have taken it everywhere-vacations, family reunions, hospital stays, Dr.s office, beach, etc. and never had an issue with it.  It is the first thing I pack when I am going anywhere.",5,2018-03-21,,True,,I Love My Kindle,,
2498,1,"Love the size, the mobility and the backlight.",5,2018-03-21,,True,,Five Stars,,
2499,1,"Love, love, love it!!!",5,2018-03-21,,True,,Five Stars,,
2500,1,Love it,5,2018-03-21,,True,,Five Stars,,
2501,1,I was very disappointed that my new kindle does not let me enjoy word- seek puzzles that I could download as I did on my earlier kindles.,1,2019-01-18,,True,,Inablility to download  word-seek puzzles,,
2502,1,Good,5,2019-01-18,,True,,Good,,
2503,1,Bought a second one for my aging father with macular degeneration.  He is able to make the print nice and big so he can read again.  That alone is worth the price to me.,5,2019-01-18,,True,,LOVE IT,,
2504,1,Trying to be more budget minded and not always turn to new when used is available.  Saw this listed in “acceptable condition” versus “good”.  Item arrived packaged well and as far as I can see it is flawless.  I would have been ok with cosmetic damage as long as screen was good.  The whole thing looked new.  I wouldn’t be hesitant to buy used again and save quite a bit of $$$$.,5,2019-01-18,,True,,Bought used but Product in perfect  condition,,
2505,1,Not much to say about this.  It is the older paperwhite and everything functions as it is supposed to.  Battery lasts an incredibly long time.  I don't know why so many people have posted about a short battery life.  It seems that I am charging it every week and I use this daily.  My old kindle from 2011 had to be charged every few days so this is a huge improvement.  Purchased on black friday for $79.99.  Buy the newest version unless this is on sale.  I saw the newest paperwhite for $99.99 and this unit is $119.99 at the time of this review.,5,2019-01-18,,True,,Great item for the money,,
2506,1,"I bought a Paperwhite several years ago.  It’s been unusuable and very awkward.  Tried it again recently, but no improvement.  I’ve bought several other Kindle devices which have been fine.  NOT the Paperwhite.  Expensive waste of money.",1,2019-01-17,,True,,Unusable and awkward.,,
2507,1,Love it. Very light weight easy to see and read anytime of day,5,2019-01-17,,True,,Reader,,
2508,1,It does not have text-to-Speech which is a major disappointment.,3,2019-01-17,,True,,Text-to-Speech,,
2509,1,Love the Kindle! My eyes don’t hurt reading and the battery life is great! I recommend to anyone who loves reading!,5,2019-01-17,,True,,Best Reading Device!,,
2510,1,Reading on this stinks. They should be selling for $5 shipped. Like a child’s toy.,2,2019-01-17,,True,,Look elsewhere,,
2511,1,"My fifth kindle. 2 days ago, totally stopped holding a charge.  Now I'm going to go thru the hell of replacing it.  My first one lasted forever.  Built to break.",1,2018-10-28,,True,,It didn't even last 2 years,,
2512,1,screen is very bad,2,2018-10-28,,True,,ha!,,
2513,1,Great light for reading anywhere at anytime,5,2018-10-27,,True,,Love the glow,,
2514,1,You may use it in the sunlight as well as the dark,5,2018-10-27,,True,,You may use it in the sunlight as well as the dark,,
2515,1,As Described,5,2018-10-27,,True,,The Best,,
2516,1,Still trying to figure out how to load my reading list,4,2018-10-27,,True,,Easy to use,,
2517,1,My husbands old Kindle went out so I bought him this new one.  I am so happy I did. Now he can read in bed without having the light on keeping me awake. I only wish I had one of these instead of my older modle.,5,2018-10-27,,True,,Wonderful for reading and letting others sleep,,
2518,1,I like it for the light to read by.,4,2018-10-27,,True,,Smaller than the older models.,,
2519,1,"It's my second Kindle. I always read something using Kindle, It's convenient, nonstick space and comfortable.",5,2018-10-27,,,,Really good.,,
2520,1,Can read even without power. Performs as expected,5,2018-10-27,,True,,Able to read without clipon light.,,
2521,1,"It is a Great device!<br />It has a learning  curve,  it took me a while to get used to read with it.  Once you  used  it for a while,  It is fun and practical.  No additional space is required to keep your books and you have access to a huge library of books at any time.  It is great.",5,2018-05-26,,True,,It is a Great device! It has a learning curve,,
2522,1,"I love books. Actual books. I like how they feel, and I love to read them. I never thought I would hop on the e-reader bandwagon, but I honestly love this.<br />The screen is amazing - not glaring, not too bright, it still feels like reading an actual book. Except faster, lighter and more convenient.<br />I wish I had done this sooner!",5,2018-05-26,,True,,I love books. Actual books,,
2523,1,"I love it to read, but the other features aren’t as friendly. I love to read, so I’m really enjoying reading on the Kindle. I have a Fire as well but it’s so heavy, so I’m enjoying how light the PaperWhite is. However, Maneuvering around in it isn’t as easy as I thought it would be. For example, getting around in GoodReads and to buy books isn’t as friendly as I’d like it to be. I tried purchasing a book, and it never downloaded to my library. I tried multiple times, and kept getting the message “you have already purchased the item”. The following day I went into Amazon (on my laptop), and I had notifications that I needed to update my billing information because my card was expired. The notifications never popped up on my Kindle, even looking into my account on it, nor did it ever give me any indication that there was a problem. With goodReads, I love to use it, but it’s a bit difficult to move around in and find what you’re looking for. Friends, or your books, also could find where to input books you’ve read that aren’t on Kindle, and track the progress. I used to be able to do it on my Fire.",3,2018-05-25,,True,,A little difficult to find what you need.,,
2524,1,Love that its small with back lighting. . .,5,2018-05-25,,True,,Five Stars,,
2525,1,this one replaced my kindle.  while i like being able to read with light i would like to know how to use it without spending 2 hours on the phone or hitting every icon to figure it out.  i printed the manual but its not exactly helpful.,4,2018-05-25,,True,,while i like being able to read with light i would like ...,,
2526,1,"It is for my husband to use, and he is not technical at all.  Our older one died, so we upgraded.  He does not find it as easy to use as the older one, and so we are continuing to learn how to use it and be comfortable with it.  I think it is fine, and I hope he will continue to learn and understand all the features.  For now it is a slow go.",4,2018-05-25,,True,,He does not find it as easy to use as the older one,,
2527,1,size the most and being able to read on the beachin brite sun,5,2018-05-25,,True,,Five Stars,,
2528,1,I wish I had known the Active Content I’ve used on my previous 3 Kindles wasn’t compatible with the new Kindles.<br /><br />I also wish I had read through enough pages in the ad to get to where I would have understood that with/without &#34;Special Offers&#34; was code for with/without advertising.  I would have chosen no advertisements.<br /><br />I used to be a Raving Fan of Kindle.  Now it looks like I'll have to just tolerate it.,2,2018-05-25,,True,,Former Raving Fan,,
2529,1,"I ordered this to read on in place of my iPad. It’s small enough that I can bring it everywhere with me, so that if I’m stuck waiting somewhere, I always have a book to read. I love that it doesn’t have a glare so I can read outside. I considered buying the one without the built-in light, but I’m really glad I went with this one. You can turn the light off or make it really bright or anywhere in between, so at night I can give myself just enough light to read without lighting up the whole room. I have a few hundred books on there and I still have plenty of space. I’m really happy with my purchase!",5,2018-05-25,,True,,Great product.,,
2530,1,Very lightweight and easy to use. I like that I can slip it in my pocket and go. Would’ve given five stars if it came with an adapter instead of blatantly trying to get more money.,4,2018-05-25,,True,,Very lightweight and easy to use,,
2531,1,"Fantastic, simple design, so easy to read and download books.",5,2018-06-02,,True,,Kindle is the best!,,
2532,1,Love my Kindle!,5,2018-06-02,,True,,A Kindle you can read outside in the sun with no problem!,,
2533,1,"I like it, but it’s not like a paper book. But that’s me.",3,2018-06-02,,True,,READ FOR FUN...,,
2534,1,"Great ebook, thankx a lot. Works well",5,2018-06-02,,True,,Five Stars,,
2535,1,"The Kindle was easy to set up and has a beautifully clear, bright screen.  Moving items from my old Kindle was also simple.",5,2018-06-02,,True,,Easy to get started!,,
2536,1,Love this. I use it every day. Most convenient and efficient size & setting options. All that equals priceless access to all my books on demand.,5,2018-06-02,,True,,"If you love to read, you won’t know how you ever lived without it...",,
2537,1,It was a gift for my daughter in Colombia (the country).  She loved it.  It's difficult to find a Kindle in Barranquilla.  We had to ship it from Houston to a friend of mine in Los Angeles that was actually leaving for Colombia the same time my daughter wanted the Kindle.But I know she loves it.  She's the only kid on the block with one.,5,2018-06-02,,True,,She loved it. It's difficult to find a Kindle in ...,,
2538,1,"This is my second Kindle Paperwhite.  I had the first one for many years and liked it very much.  Reading is my favorite hobby. I use my kindle everyday, sometimes for hours at a time.  My kindle goes everywhere with me.  It conveniently fits in my purse.  When my first paperwhite started giving me small issues I didn’t think twice about replacing it with another kindle paperwhite.  The reason the paperwhite will always be my first choice for an e-reader is because of the light.  It is perfect for reading in bed at night.",5,2018-06-02,,True,,Great E-Reader,,
2539,1,"I'm so disappointed. This is the second Kindle Paperwhite I've purchased.  There is nothing wrong with the device itself; it is the system of sharing books that renders this device almost useless. (I love the one I got for myself; the only drawback is that I can't read the Hoopla books that I check out from my local public library, but the Nook Glowlight 3 has the same limitation. You must get a tablet e-reader that supports apps to use Hoopla.)<br /><br />I purchased this e-reader for my kids to use at bedtime. (They're not allowed to read on their iPads at bedtime because I'm concerned the light from the backlit screen will keep them awake.)  Years ago (before Amazon Households existed and before there were parental controls for the Kindle), I set up a second Amazon account so I could buy & check-out library books that my kids could read on the Kindle App for iPad without them having access to my not-child-appropriate books. I was excited when Amazon rolled out Households because I hoped I'd be able to connect my second account to my main account and finally have access to all the books. (My son's Rick Riordan books are in the second account, and I enjoy reading them too!) Unfortunately, Amazon would not allow me to assign that account to my teen because there was already content in that account. (Frustrating for me, but I understand they're trying to prevent people from &#34;gaming&#34; the system and listing everyone they know as a family member to share books and Prime. If my husband weren't already connected as the 2nd adult in our household, I could have connected the books from my 2nd account to the family library that way, but he is, so that's not an option.) So, unless I want to repurchase them, the kids' books in my 2nd account can never be connected to the family library.<br /><br />I decided I could live with that because they've outgrown most of those books, so I'm losing very few that we'd actually read again anyway. I proceeded with setting up a teen account and a child account connected to my household and was unpleasantly surprised again! Teen accounts DO NOT WORK FOR BUYING OR CHECKING OUT BOOKS! My son's teen account is only good for using Amazon's shopping app & for Prime Video.  (Amazon Teen accounts seem to be designed to get teens shopping, not reading!)<br /><br />Registering the Paperwhite to my teen's account renders the e-Reader completely useless, so my only options are to (1) register the Paperwhite to my account or (2) have my teen take over my 2nd account. If I go with Option 1, my child & teen CANNOT CHECK OUT ANY E-BOOKS FROM OUR PUBLIC LIBRARY; Amazon requires me to buy/check-out all books and then share them to the child/teen account, but BORROWED BOOKS CANNOT BE SHARED WITH CHILD & TEEN ACCOUNTS (except for Kindle Lending Library books)! Nearly all the e-books my kids read are checked out from our public library, so, again, the Kindle Paperwhite is nearly useless. (All the books I checked out in anticipation of getting the second Kindle Paperwhite are stuck in my main Amazon account with my not-child-appropriate content; I would have to hand them my Kindle with no restrictions for them to be able to read them because I CANNOT share them with child or teen accounts.) If I go with Option 2, I cannot restrict my teen's ability to purchase additional books, and he cannot use the Prime Lending Library because I only have Prime on my main account.<br /><br />Think very carefully before buying this if you intend for your kids to use it!",2,2018-06-02,,True,,Doesn't work well with Teen & Child Accounts,,
2540,1,Love it..,5,2018-06-02,,True,,Five Stars,,
2541,1,Like it. What I expected.,5,2018-10-10,,True,,Lights up.,,
